_id,title,description,jobCategory,isActive,skills,otherSkills,createdAt,updatedAt
ObjectId(692d47d76cb8ef66cdc7e2d0),Packing Helper,,ObjectId(692d47bb6cb8ef66cdc7cef8),true,"[""Packing Helper"",""Communication"",""Teamwork"",""Problem Solving"",""Leadership"",""Strategic Planning"",""Budget Management"",""Negotiation"",""Client Relations"",""Sales Strategy"",""Technical Troubleshooting"",""Equipment Repair"",""System Diagnostics"",""Blueprint Reading"",""Safety Compliance   HSE  "",""Precision Measurement"",""Data Entry"",""MS Office Proficiency"",""Record Keeping""]",[],2025-12-01T07:46:31.477Z,2025-12-01T07:46:31.477Z
ObjectId(692d47d76cb8ef66cdc7e2d2),Logistics Manager,,ObjectId(692d47bb6cb8ef66cdc7cef8),true,"[""Logistics Manager"",""Communication"",""Teamwork"",""Problem Solving"",""Leadership"",""Strategic Planning"",""Budget Management"",""Negotiation"",""Client Relations"",""Sales Strategy"",""Technical Troubleshooting"",""Equipment Repair"",""System Diagnostics"",""Blueprint Reading"",""Safety Compliance   HSE  "",""Precision Measurement"",""Data Entry"",""MS Office Proficiency"",""Record Keeping""]",[],2025-12-01T07:46:31.490Z,2025-12-01T07:46:31.490Z
ObjectId(692d47d76cb8ef66cdc7e2d4),Logistics Supervisor,,ObjectId(692d47bb6cb8ef66cdc7cef8),true,"[""Logistics Supervisor"",""Communication"",""Teamwork"",""Problem Solving"",""Leadership"",""Strategic Planning"",""Budget Management"",""Negotiation"",""Client Relations"",""Sales Strategy"",""Technical Troubleshooting"",""Equipment Repair"",""System Diagnostics"",""Blueprint Reading"",""Safety Compliance   HSE  "",""Precision Measurement"",""Data Entry"",""MS Office Proficiency"",""Record Keeping""]",[],2025-12-01T07:46:31.491Z,2025-12-01T07:46:31.491Z
ObjectId(692d47d76cb8ef66cdc7e2d6),Inventory Controller,,ObjectId(692d47bb6cb8ef66cdc7cef8),true,"[""Inventory Controller"",""Communication"",""Teamwork"",""Problem Solving"",""Leadership"",""Strategic Planning"",""Budget Management"",""Negotiation"",""Client Relations"",""Sales Strategy"",""Technical Troubleshooting"",""Equipment Repair"",""System Diagnostics"",""Blueprint Reading"",""Safety Compliance   HSE  "",""Precision Measurement"",""Data Entry"",""MS Office Proficiency"",""Record Keeping""]",[],2025-12-01T07:46:31.501Z,2025-12-01T07:46:31.501Z
ObjectId(692d47d76cb8ef66cdc7e2d8),Inventory Manager,,ObjectId(692d47bb6cb8ef66cdc7cef8),true,"[""Inventory Manager"",""Communication"",""Teamwork"",""Problem Solving"",""Leadership"",""Strategic Planning"",""Budget Management"",""Negotiation"",""Client Relations"",""Sales Strategy"",""Technical Troubleshooting"",""Equipment Repair"",""System Diagnostics"",""Blueprint Reading"",""Safety Compliance   HSE  "",""Precision Measurement"",""Data Entry"",""MS Office Proficiency"",""Record Keeping""]",[],2025-12-01T07:46:31.502Z,2025-12-01T07:46:31.502Z
ObjectId(692d47d76cb8ef66cdc7e2da),Import Export Executive,,ObjectId(692d47bb6cb8ef66cdc7cef8),true,"[""Import Export Executive"",""Communication"",""Teamwork"",""Problem Solving"",""Leadership"",""Strategic Planning"",""Budget Management"",""Negotiation"",""Client Relations"",""Sales Strategy"",""Technical Troubleshooting"",""Equipment Repair"",""System Diagnostics"",""Blueprint Reading"",""Safety Compliance   HSE  "",""Precision Measurement"",""Data Entry"",""MS Office Proficiency"",""Record Keeping""]",[],2025-12-01T07:46:31.503Z,2025-12-01T07:46:31.503Z
ObjectId(692d47d76cb8ef66cdc7e2dc),Fulfillment Centre Supervisor,,ObjectId(692d47bb6cb8ef66cdc7cef8),true,"[""Fulfillment Centre Supervisor"",""Communication"",""Teamwork"",""Problem Solving"",""Leadership"",""Strategic Planning"",""Budget Management"",""Negotiation"",""Client Relations"",""Sales Strategy"",""Technical Troubleshooting"",""Equipment Repair"",""System Diagnostics"",""Blueprint Reading"",""Safety Compliance   HSE  "",""Precision Measurement"",""Data Entry"",""MS Office Proficiency"",""Record Keeping""]",[],2025-12-01T07:46:31.516Z,2025-12-01T07:46:31.516Z
ObjectId(692d47d76cb8ef66cdc7e2e0),Restaurant Service Crew,,ObjectId(692d47bb6cb8ef66cdc7cefa),true,"[""Restaurant Service Crew"",""Communication"",""Teamwork"",""Problem Solving"",""Leadership"",""Strategic Planning"",""Budget Management"",""Negotiation"",""Client Relations"",""Sales Strategy"",""Technical Troubleshooting"",""Equipment Repair"",""System Diagnostics"",""Blueprint Reading"",""Safety Compliance   HSE  "",""Precision Measurement"",""Data Entry"",""MS Office Proficiency"",""Record Keeping""]",[],2025-12-01T07:46:31.525Z,2025-12-01T07:46:31.525Z
ObjectId(692d47d76cb8ef66cdc7e2de),Fleet Coordinator,,ObjectId(692d47bb6cb8ef66cdc7cef8),true,"[""Fleet Coordinator"",""Communication"",""Teamwork"",""Problem Solving"",""Leadership"",""Strategic Planning"",""Budget Management"",""Negotiation"",""Client Relations"",""Sales Strategy"",""Technical Troubleshooting"",""Equipment Repair"",""System Diagnostics"",""Blueprint Reading"",""Safety Compliance   HSE  "",""Precision Measurement"",""Data Entry"",""MS Office Proficiency"",""Record Keeping""]",[],2025-12-01T07:46:31.520Z,2025-12-01T07:46:31.520Z
ObjectId(692d47d76cb8ef66cdc7e2e2),Warehouse Executive,,ObjectId(692d47bb6cb8ef66cdc7cef8),true,"[""Warehouse Executive"",""Communication"",""Teamwork"",""Problem Solving"",""Leadership"",""Strategic Planning"",""Budget Management"",""Negotiation"",""Client Relations"",""Sales Strategy"",""Technical Troubleshooting"",""Equipment Repair"",""System Diagnostics"",""Blueprint Reading"",""Safety Compliance   HSE  "",""Precision Measurement"",""Data Entry"",""MS Office Proficiency"",""Record Keeping""]",[],2025-12-01T07:46:31.526Z,2025-12-01T07:46:31.526Z
ObjectId(692d47d76cb8ef66cdc7e2e4),Material handling equipment Operator,,ObjectId(692d47bb6cb8ef66cdc7cef8),true,"[""Material handling equipment Operator"",""Communication"",""Teamwork"",""Problem Solving"",""Leadership"",""Strategic Planning"",""Budget Management"",""Negotiation"",""Client Relations"",""Sales Strategy"",""Technical Troubleshooting"",""Equipment Repair"",""System Diagnostics"",""Blueprint Reading"",""Safety Compliance   HSE  "",""Precision Measurement"",""Data Entry"",""MS Office Proficiency"",""Record Keeping""]",[],2025-12-01T07:46:31.527Z,2025-12-01T07:46:31.527Z
ObjectId(692d47d76cb8ef66cdc7e2e6),bar manager,,ObjectId(692d47bb6cb8ef66cdc7cefa),true,"[""bar manager"",""Communication"",""Teamwork"",""Problem Solving"",""Leadership"",""Strategic Planning"",""Budget Management"",""Negotiation"",""Client Relations"",""Sales Strategy"",""Technical Troubleshooting"",""Equipment Repair"",""System Diagnostics"",""Blueprint Reading"",""Safety Compliance   HSE  "",""Precision Measurement"",""Data Entry"",""MS Office Proficiency"",""Record Keeping""]",[],2025-12-01T07:46:31.540Z,2025-12-01T07:46:31.540Z
ObjectId(692d47d76cb8ef66cdc7e2e8),Restaurant Supervisor,,ObjectId(692d47bb6cb8ef66cdc7cefa),true,"[""Restaurant Supervisor"",""Communication"",""Teamwork"",""Problem Solving"",""Leadership"",""Strategic Planning"",""Budget Management"",""Negotiation"",""Client Relations"",""Sales Strategy"",""Technical Troubleshooting"",""Equipment Repair"",""System Diagnostics"",""Blueprint Reading"",""Safety Compliance   HSE  "",""Precision Measurement"",""Data Entry"",""MS Office Proficiency"",""Record Keeping""]",[],2025-12-01T07:46:31.549Z,2025-12-01T07:46:31.549Z
ObjectId(692d47d76cb8ef66cdc7e2ea),Cafe Supervisor,,ObjectId(692d47bb6cb8ef66cdc7cefa),true,"[""Cafe Supervisor"",""Communication"",""Teamwork"",""Problem Solving"",""Leadership"",""Strategic Planning"",""Budget Management"",""Negotiation"",""Client Relations"",""Sales Strategy"",""Technical Troubleshooting"",""Equipment Repair"",""System Diagnostics"",""Blueprint Reading"",""Safety Compliance   HSE  "",""Precision Measurement"",""Data Entry"",""MS Office Proficiency"",""Record Keeping""]",[],2025-12-01T07:46:31.551Z,2025-12-01T07:46:31.551Z
ObjectId(692d47d76cb8ef66cdc7e2ec),Sommelier   Wine Waiter,,ObjectId(692d47bb6cb8ef66cdc7cefa),true,"[""Sommelier   Wine Waiter  "",""Communication"",""Teamwork"",""Problem Solving"",""Leadership"",""Strategic Planning"",""Budget Management"",""Negotiation"",""Client Relations"",""Sales Strategy"",""Technical Troubleshooting"",""Equipment Repair"",""System Diagnostics"",""Blueprint Reading"",""Safety Compliance   HSE  "",""Precision Measurement"",""Data Entry"",""MS Office Proficiency"",""Record Keeping""]",[],2025-12-01T07:46:31.562Z,2025-12-01T07:46:31.562Z
ObjectId(692d47d76cb8ef66cdc7e2ee),F&B Attendant,,ObjectId(692d47bb6cb8ef66cdc7cefa),true,"[""F\u0026B Attendant"",""Communication"",""Teamwork"",""Problem Solving"",""Leadership"",""Strategic Planning"",""Budget Management"",""Negotiation"",""Client Relations"",""Sales Strategy"",""Technical Troubleshooting"",""Equipment Repair"",""System Diagnostics"",""Blueprint Reading"",""Safety Compliance   HSE  "",""Precision Measurement"",""Data Entry"",""MS Office Proficiency"",""Record Keeping""]",[],2025-12-01T07:46:31.563Z,2025-12-01T07:46:31.563Z
ObjectId(692d47d76cb8ef66cdc7e2f0),Steward Supervisor,,ObjectId(692d47bb6cb8ef66cdc7cefa),true,"[""Steward Supervisor"",""Communication"",""Teamwork"",""Problem Solving"",""Leadership"",""Strategic Planning"",""Budget Management"",""Negotiation"",""Client Relations"",""Sales Strategy"",""Technical Troubleshooting"",""Equipment Repair"",""System Diagnostics"",""Blueprint Reading"",""Safety Compliance   HSE  "",""Precision Measurement"",""Data Entry"",""MS Office Proficiency"",""Record Keeping""]",[],2025-12-01T07:46:31.567Z,2025-12-01T07:46:31.567Z
ObjectId(692d47d76cb8ef66cdc7e2f2),Club Manager,,ObjectId(692d47bb6cb8ef66cdc7cefa),true,"[""Club Manager"",""Communication"",""Teamwork"",""Problem Solving"",""Leadership"",""Strategic Planning"",""Budget Management"",""Negotiation"",""Client Relations"",""Sales Strategy"",""Technical Troubleshooting"",""Equipment Repair"",""System Diagnostics"",""Blueprint Reading"",""Safety Compliance   HSE  "",""Precision Measurement"",""Data Entry"",""MS Office Proficiency"",""Record Keeping""]",[],2025-12-01T07:46:31.574Z,2025-12-01T07:46:31.574Z
ObjectId(692d47d76cb8ef66cdc7e2f4),Kitchen Boy,,ObjectId(692d47bb6cb8ef66cdc7cefa),true,"[""Kitchen Boy"",""Communication"",""Teamwork"",""Problem Solving"",""Leadership"",""Strategic Planning"",""Budget Management"",""Negotiation"",""Client Relations"",""Sales Strategy"",""Technical Troubleshooting"",""Equipment Repair"",""System Diagnostics"",""Blueprint Reading"",""Safety Compliance   HSE  "",""Precision Measurement"",""Data Entry"",""MS Office Proficiency"",""Record Keeping""]",[],2025-12-01T07:46:31.575Z,2025-12-01T07:46:31.575Z
ObjectId(692d47d76cb8ef66cdc7e2f6),Head Waiter,,ObjectId(692d47bb6cb8ef66cdc7cefa),true,"[""Head Waiter"",""Communication"",""Teamwork"",""Problem Solving"",""Leadership"",""Strategic Planning"",""Budget Management"",""Negotiation"",""Client Relations"",""Sales Strategy"",""Technical Troubleshooting"",""Equipment Repair"",""System Diagnostics"",""Blueprint Reading"",""Safety Compliance   HSE  "",""Precision Measurement"",""Data Entry"",""MS Office Proficiency"",""Record Keeping""]",[],2025-12-01T07:46:31.590Z,2025-12-01T07:46:31.590Z
ObjectId(692d47d76cb8ef66cdc7e2f8),Assistant Chief Steward,,ObjectId(692d47bb6cb8ef66cdc7cefa),true,"[""Assistant Chief Steward"",""Communication"",""Teamwork"",""Problem Solving"",""Leadership"",""Strategic Planning"",""Budget Management"",""Negotiation"",""Client Relations"",""Sales Strategy"",""Technical Troubleshooting"",""Equipment Repair"",""System Diagnostics"",""Blueprint Reading"",""Safety Compliance   HSE  "",""Precision Measurement"",""Data Entry"",""MS Office Proficiency"",""Record Keeping""]",[],2025-12-01T07:46:31.591Z,2025-12-01T07:46:31.591Z
ObjectId(692d47d76cb8ef66cdc7e2fa),Food Counter Staff,,ObjectId(692d47bb6cb8ef66cdc7cefa),true,"[""Food Counter Staff"",""Communication"",""Teamwork"",""Problem Solving"",""Leadership"",""Strategic Planning"",""Budget Management"",""Negotiation"",""Client Relations"",""Sales Strategy"",""Technical Troubleshooting"",""Equipment Repair"",""System Diagnostics"",""Blueprint Reading"",""Safety Compliance   HSE  "",""Precision Measurement"",""Data Entry"",""MS Office Proficiency"",""Record Keeping""]",[],2025-12-01T07:46:31.592Z,2025-12-01T07:46:31.592Z
ObjectId(692d47d76cb8ef66cdc7e2fc),Waiter,,ObjectId(692d47bb6cb8ef66cdc7cefa),true,"[""Waiter"",""Communication"",""Teamwork"",""Problem Solving"",""Leadership"",""Strategic Planning"",""Budget Management"",""Negotiation"",""Client Relations"",""Sales Strategy"",""Technical Troubleshooting"",""Equipment Repair"",""System Diagnostics"",""Blueprint Reading"",""Safety Compliance   HSE  "",""Precision Measurement"",""Data Entry"",""MS Office Proficiency"",""Record Keeping""]",[],2025-12-01T07:46:31.602Z,2025-12-01T07:46:31.602Z
ObjectId(692d47d76cb8ef66cdc7e2fe),Buffet Worker,,ObjectId(692d47bb6cb8ef66cdc7cefa),true,"[""Buffet Worker"",""Communication"",""Teamwork"",""Problem Solving"",""Leadership"",""Strategic Planning"",""Budget Management"",""Negotiation"",""Client Relations"",""Sales Strategy"",""Technical Troubleshooting"",""Equipment Repair"",""System Diagnostics"",""Blueprint Reading"",""Safety Compliance   HSE  "",""Precision Measurement"",""Data Entry"",""MS Office Proficiency"",""Record Keeping""]",[],2025-12-01T07:46:31.603Z,2025-12-01T07:46:31.603Z
ObjectId(692d47d76cb8ef66cdc7e300),Restaurant Manager,,ObjectId(692d47bb6cb8ef66cdc7cefa),true,"[""Restaurant Manager"",""Communication"",""Teamwork"",""Problem Solving"",""Leadership"",""Strategic Planning"",""Budget Management"",""Negotiation"",""Client Relations"",""Sales Strategy"",""Technical Troubleshooting"",""Equipment Repair"",""System Diagnostics"",""Blueprint Reading"",""Safety Compliance   HSE  "",""Precision Measurement"",""Data Entry"",""MS Office Proficiency"",""Record Keeping""]",[],2025-12-01T07:46:31.615Z,2025-12-01T07:46:31.615Z
ObjectId(692d47d76cb8ef66cdc7e302),Steward,,ObjectId(692d47bb6cb8ef66cdc7cefa),true,"[""Steward"",""Communication"",""Teamwork"",""Problem Solving"",""Leadership"",""Strategic Planning"",""Budget Management"",""Negotiation"",""Client Relations"",""Sales Strategy"",""Technical Troubleshooting"",""Equipment Repair"",""System Diagnostics"",""Blueprint Reading"",""Safety Compliance   HSE  "",""Precision Measurement"",""Data Entry"",""MS Office Proficiency"",""Record Keeping""]",[],2025-12-01T07:46:31.616Z,2025-12-01T07:46:31.616Z
ObjectId(692d47d76cb8ef66cdc7e304),Restaurant Waiter,,ObjectId(692d47bb6cb8ef66cdc7cefa),true,"[""Restaurant Waiter"",""Communication"",""Teamwork"",""Problem Solving"",""Leadership"",""Strategic Planning"",""Budget Management"",""Negotiation"",""Client Relations"",""Sales Strategy"",""Technical Troubleshooting"",""Equipment Repair"",""System Diagnostics"",""Blueprint Reading"",""Safety Compliance   HSE  "",""Precision Measurement"",""Data Entry"",""MS Office Proficiency"",""Record Keeping""]",[],2025-12-01T07:46:31.619Z,2025-12-01T07:46:31.619Z
ObjectId(692d47d76cb8ef66cdc7e30e),Charcoal Maker,,ObjectId(692d47bb6cb8ef66cdc7cefa),true,"[""Charcoal Maker"",""Communication"",""Teamwork"",""Problem Solving"",""Leadership"",""Strategic Planning"",""Budget Management"",""Negotiation"",""Client Relations"",""Sales Strategy"",""Technical Troubleshooting"",""Equipment Repair"",""System Diagnostics"",""Blueprint Reading"",""Safety Compliance   HSE  "",""Precision Measurement"",""Data Entry"",""MS Office Proficiency"",""Record Keeping""]",[],2025-12-01T07:46:31.687Z,2025-12-01T07:46:31.687Z
ObjectId(692d47d76cb8ef66cdc7e30c),Cafe Staff,,ObjectId(692d47bb6cb8ef66cdc7cefa),true,"[""Cafe Staff"",""Communication"",""Teamwork"",""Problem Solving"",""Leadership"",""Strategic Planning"",""Budget Management"",""Negotiation"",""Client Relations"",""Sales Strategy"",""Technical Troubleshooting"",""Equipment Repair"",""System Diagnostics"",""Blueprint Reading"",""Safety Compliance   HSE  "",""Precision Measurement"",""Data Entry"",""MS Office Proficiency"",""Record Keeping""]",[],2025-12-01T07:46:31.644Z,2025-12-01T07:46:31.644Z
ObjectId(692d47d76cb8ef66cdc7e308),Kitchen Helper,,ObjectId(692d47bb6cb8ef66cdc7cefa),true,"[""Kitchen Helper"",""Communication"",""Teamwork"",""Problem Solving"",""Leadership"",""Strategic Planning"",""Budget Management"",""Negotiation"",""Client Relations"",""Sales Strategy"",""Technical Troubleshooting"",""Equipment Repair"",""System Diagnostics"",""Blueprint Reading"",""Safety Compliance   HSE  "",""Precision Measurement"",""Data Entry"",""MS Office Proficiency"",""Record Keeping""]",[],2025-12-01T07:46:31.628Z,2025-12-01T07:46:31.628Z
ObjectId(692d47d76cb8ef66cdc7e30a),Fast Food Helper,,ObjectId(692d47bb6cb8ef66cdc7cefa),true,"[""Fast Food Helper"",""Communication"",""Teamwork"",""Problem Solving"",""Leadership"",""Strategic Planning"",""Budget Management"",""Negotiation"",""Client Relations"",""Sales Strategy"",""Technical Troubleshooting"",""Equipment Repair"",""System Diagnostics"",""Blueprint Reading"",""Safety Compliance   HSE  "",""Precision Measurement"",""Data Entry"",""MS Office Proficiency"",""Record Keeping""]",[],2025-12-01T07:46:31.641Z,2025-12-01T07:46:31.641Z
ObjectId(692d47d76cb8ef66cdc7e306),Food and Beverage Manager,,ObjectId(692d47bb6cb8ef66cdc7cefa),true,"[""Food and Beverage Manager"",""Communication"",""Teamwork"",""Problem Solving"",""Leadership"",""Strategic Planning"",""Budget Management"",""Negotiation"",""Client Relations"",""Sales Strategy"",""Technical Troubleshooting"",""Equipment Repair"",""System Diagnostics"",""Blueprint Reading"",""Safety Compliance   HSE  "",""Precision Measurement"",""Data Entry"",""MS Office Proficiency"",""Record Keeping""]",[],2025-12-01T07:46:31.627Z,2025-12-01T07:46:31.627Z
ObjectId(692d47d76cb8ef66cdc7e310),Restaurant Host,,ObjectId(692d47bb6cb8ef66cdc7cefa),true,"[""Restaurant Host"",""Communication"",""Teamwork"",""Problem Solving"",""Leadership"",""Strategic Planning"",""Budget Management"",""Negotiation"",""Client Relations"",""Sales Strategy"",""Technical Troubleshooting"",""Equipment Repair"",""System Diagnostics"",""Blueprint Reading"",""Safety Compliance   HSE  "",""Precision Measurement"",""Data Entry"",""MS Office Proficiency"",""Record Keeping""]",[],2025-12-01T07:46:31.688Z,2025-12-01T07:46:31.688Z
ObjectId(692d47d76cb8ef66cdc7e312),Restaurant Captain,,ObjectId(692d47bb6cb8ef66cdc7cefa),true,"[""Restaurant Captain"",""Communication"",""Teamwork"",""Problem Solving"",""Leadership"",""Strategic Planning"",""Budget Management"",""Negotiation"",""Client Relations"",""Sales Strategy"",""Technical Troubleshooting"",""Equipment Repair"",""System Diagnostics"",""Blueprint Reading"",""Safety Compliance   HSE  "",""Precision Measurement"",""Data Entry"",""MS Office Proficiency"",""Record Keeping""]",[],2025-12-01T07:46:31.689Z,2025-12-01T07:46:31.689Z
ObjectId(692d47d76cb8ef66cdc7e314),Cafe Manager,,ObjectId(692d47bb6cb8ef66cdc7cefa),true,"[""Cafe Manager"",""Communication"",""Teamwork"",""Problem Solving"",""Leadership"",""Strategic Planning"",""Budget Management"",""Negotiation"",""Client Relations"",""Sales Strategy"",""Technical Troubleshooting"",""Equipment Repair"",""System Diagnostics"",""Blueprint Reading"",""Safety Compliance   HSE  "",""Precision Measurement"",""Data Entry"",""MS Office Proficiency"",""Record Keeping""]",[],2025-12-01T07:46:31.690Z,2025-12-01T07:46:31.690Z
ObjectId(692d47d76cb8ef66cdc7e316),Assistant Waiter,,ObjectId(692d47bb6cb8ef66cdc7cefa),true,"[""Assistant Waiter"",""Communication"",""Teamwork"",""Problem Solving"",""Leadership"",""Strategic Planning"",""Budget Management"",""Negotiation"",""Client Relations"",""Sales Strategy"",""Technical Troubleshooting"",""Equipment Repair"",""System Diagnostics"",""Blueprint Reading"",""Safety Compliance   HSE  "",""Precision Measurement"",""Data Entry"",""MS Office Proficiency"",""Record Keeping""]",[],2025-12-01T07:46:31.713Z,2025-12-01T07:46:31.713Z
ObjectId(692d47d76cb8ef66cdc7e318),Waitress,,ObjectId(692d47bb6cb8ef66cdc7cefa),true,"[""Waitress"",""Communication"",""Teamwork"",""Problem Solving"",""Leadership"",""Strategic Planning"",""Budget Management"",""Negotiation"",""Client Relations"",""Sales Strategy"",""Technical Troubleshooting"",""Equipment Repair"",""System Diagnostics"",""Blueprint Reading"",""Safety Compliance   HSE  "",""Precision Measurement"",""Data Entry"",""MS Office Proficiency"",""Record Keeping""]",[],2025-12-01T07:46:31.714Z,2025-12-01T07:46:31.714Z
ObjectId(692d47d76cb8ef66cdc7e31a),Waiter cum Cashier,,ObjectId(692d47bb6cb8ef66cdc7cefa),true,"[""Waiter cum Cashier"",""Communication"",""Teamwork"",""Problem Solving"",""Leadership"",""Strategic Planning"",""Budget Management"",""Negotiation"",""Client Relations"",""Sales Strategy"",""Technical Troubleshooting"",""Equipment Repair"",""System Diagnostics"",""Blueprint Reading"",""Safety Compliance   HSE  "",""Precision Measurement"",""Data Entry"",""MS Office Proficiency"",""Record Keeping""]",[],2025-12-01T07:46:31.716Z,2025-12-01T07:46:31.716Z
ObjectId(692d47d76cb8ef66cdc7e31c),Order Taking   Dispatcher,,ObjectId(692d47bb6cb8ef66cdc7cefa),true,"[""Order Taking   Dispatcher"",""Communication"",""Teamwork"",""Problem Solving"",""Leadership"",""Strategic Planning"",""Budget Management"",""Negotiation"",""Client Relations"",""Sales Strategy"",""Technical Troubleshooting"",""Equipment Repair"",""System Diagnostics"",""Blueprint Reading"",""Safety Compliance   HSE  "",""Precision Measurement"",""Data Entry"",""MS Office Proficiency"",""Record Keeping""]",[],2025-12-01T07:46:31.717Z,2025-12-01T07:46:31.717Z
ObjectId(692d47d76cb8ef66cdc7e31e),Shisha Maker,,ObjectId(692d47bb6cb8ef66cdc7cefa),true,"[""Shisha Maker"",""Communication"",""Teamwork"",""Problem Solving"",""Leadership"",""Strategic Planning"",""Budget Management"",""Negotiation"",""Client Relations"",""Sales Strategy"",""Technical Troubleshooting"",""Equipment Repair"",""System Diagnostics"",""Blueprint Reading"",""Safety Compliance   HSE  "",""Precision Measurement"",""Data Entry"",""MS Office Proficiency"",""Record Keeping""]",[],2025-12-01T07:46:31.736Z,2025-12-01T07:46:31.736Z
ObjectId(692d47d76cb8ef66cdc7e320),Butler,,ObjectId(692d47bb6cb8ef66cdc7cefa),true,"[""Butler"",""Communication"",""Teamwork"",""Problem Solving"",""Leadership"",""Strategic Planning"",""Budget Management"",""Negotiation"",""Client Relations"",""Sales Strategy"",""Technical Troubleshooting"",""Equipment Repair"",""System Diagnostics"",""Blueprint Reading"",""Safety Compliance   HSE  "",""Precision Measurement"",""Data Entry"",""MS Office Proficiency"",""Record Keeping""]",[],2025-12-01T07:46:31.737Z,2025-12-01T07:46:31.737Z
ObjectId(692d47d76cb8ef66cdc7e322),Food Handler,,ObjectId(692d47bb6cb8ef66cdc7cefa),true,"[""Food Handler"",""Communication"",""Teamwork"",""Problem Solving"",""Leadership"",""Strategic Planning"",""Budget Management"",""Negotiation"",""Client Relations"",""Sales Strategy"",""Technical Troubleshooting"",""Equipment Repair"",""System Diagnostics"",""Blueprint Reading"",""Safety Compliance   HSE  "",""Precision Measurement"",""Data Entry"",""MS Office Proficiency"",""Record Keeping""]",[],2025-12-01T07:46:31.741Z,2025-12-01T07:46:31.741Z
ObjectId(692d47d76cb8ef66cdc7e324),Gate Barrier Technician,,ObjectId(692d47bb6cb8ef66cdc7cef4),true,"[""Gate Barrier Technician"",""Communication"",""Teamwork"",""Problem Solving"",""Leadership"",""Strategic Planning"",""Budget Management"",""Negotiation"",""Client Relations"",""Sales Strategy"",""Technical Troubleshooting"",""Equipment Repair"",""System Diagnostics"",""Blueprint Reading"",""Safety Compliance   HSE  "",""Precision Measurement"",""Data Entry"",""MS Office Proficiency"",""Record Keeping""]",[],2025-12-01T07:46:31.744Z,2025-12-01T07:46:31.744Z
ObjectId(692d47d76cb8ef66cdc7e326),Generator Technician,,ObjectId(692d47bb6cb8ef66cdc7cef4),true,"[""Generator Technician"",""Communication"",""Teamwork"",""Problem Solving"",""Leadership"",""Strategic Planning"",""Budget Management"",""Negotiation"",""Client Relations"",""Sales Strategy"",""Technical Troubleshooting"",""Equipment Repair"",""System Diagnostics"",""Blueprint Reading"",""Safety Compliance   HSE  "",""Precision Measurement"",""Data Entry"",""MS Office Proficiency"",""Record Keeping""]",[],2025-12-01T07:46:31.763Z,2025-12-01T07:46:31.763Z
ObjectId(692d47d76cb8ef66cdc7e328),FRP Technician,,ObjectId(692d47bb6cb8ef66cdc7cef4),true,"[""FRP Technician"",""Communication"",""Teamwork"",""Problem Solving"",""Leadership"",""Strategic Planning"",""Budget Management"",""Negotiation"",""Client Relations"",""Sales Strategy"",""Technical Troubleshooting"",""Equipment Repair"",""System Diagnostics"",""Blueprint Reading"",""Safety Compliance   HSE  "",""Precision Measurement"",""Data Entry"",""MS Office Proficiency"",""Record Keeping""]",[],2025-12-01T07:46:31.764Z,2025-12-01T07:46:31.764Z
ObjectId(692d47d76cb8ef66cdc7e32a),Analyzer Technician,,ObjectId(692d47bb6cb8ef66cdc7cef4),true,"[""Analyzer Technician"",""Communication"",""Teamwork"",""Problem Solving"",""Leadership"",""Strategic Planning"",""Budget Management"",""Negotiation"",""Client Relations"",""Sales Strategy"",""Technical Troubleshooting"",""Equipment Repair"",""System Diagnostics"",""Blueprint Reading"",""Safety Compliance   HSE  "",""Precision Measurement"",""Data Entry"",""MS Office Proficiency"",""Record Keeping""]",[],2025-12-01T07:46:31.768Z,2025-12-01T07:46:31.768Z
ObjectId(692d47d76cb8ef66cdc7e32c),Piping Detailer,,ObjectId(692d47bb6cb8ef66cdc7cef4),true,"[""Piping Detailer"",""Communication"",""Teamwork"",""Problem Solving"",""Leadership"",""Strategic Planning"",""Budget Management"",""Negotiation"",""Client Relations"",""Sales Strategy"",""Technical Troubleshooting"",""Equipment Repair"",""System Diagnostics"",""Blueprint Reading"",""Safety Compliance   HSE  "",""Precision Measurement"",""Data Entry"",""MS Office Proficiency"",""Record Keeping""]",[],2025-12-01T07:46:31.770Z,2025-12-01T07:46:31.770Z
ObjectId(692d47d76cb8ef66cdc7e32e),Hydraulic Pipe Repair Technician,,ObjectId(692d47bb6cb8ef66cdc7cef4),true,"[""Hydraulic Pipe Repair Technician"",""Communication"",""Teamwork"",""Problem Solving"",""Leadership"",""Strategic Planning"",""Budget Management"",""Negotiation"",""Client Relations"",""Sales Strategy"",""Technical Troubleshooting"",""Equipment Repair"",""System Diagnostics"",""Blueprint Reading"",""Safety Compliance   HSE  "",""Precision Measurement"",""Data Entry"",""MS Office Proficiency"",""Record Keeping""]",[],2025-12-01T07:46:31.786Z,2025-12-01T07:46:31.786Z
